"pid","training","shj","trial","finish1","finish2","finish3","start1","start2","start3","startcat","finishcat","accuracy","switch_count","start","finish"
4257,"classify",4,4,0,0,0,0,0,1,"Lape","Lape",0,1,2,1
4257,"classify",4,5,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4257,"classify",4,6,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4257,"classify",4,7,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4257,"classify",4,8,1,1,0,1,0,0,"Lape","Tannet",1,1,5,7
4268,"classify",4,1,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4268,"classify",4,2,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4268,"classify",4,3,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4268,"classify",4,4,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4268,"classify",4,5,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4268,"classify",4,6,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4268,"classify",4,7,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4268,"classify",4,8,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4304,"classify",4,1,1,1,1,1,0,0,"Lape","Tannet",1,2,5,8
4304,"classify",4,2,1,0,0,0,1,1,"Tannet","Lape",1,3,4,5
4304,"classify",4,3,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4304,"classify",4,4,1,0,0,1,1,0,"Tannet","Lape",1,1,7,5
4304,"classify",4,5,0,1,0,1,0,1,"Tannet","Lape",1,3,6,3
4304,"classify",4,6,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4304,"classify",4,7,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4304,"classify",4,8,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4309,"classify",4,1,0,1,0,1,0,0,"Lape","Lape",0,2,5,3
4309,"classify",4,2,1,1,1,1,1,0,"Tannet","Tannet",0,1,7,8
4309,"classify",4,3,0,0,0,0,0,1,"Lape","Lape",0,1,2,1
4309,"classify",4,4,0,0,0,1,0,1,"Tannet","Lape",1,2,6,1
4309,"classify",4,5,1,0,1,1,1,1,"Tannet","Tannet",0,1,8,6
4309,"classify",4,6,1,1,0,0,1,1,"Tannet","Tannet",0,2,4,7
4309,"classify",4,7,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4309,"classify",4,8,0,0,1,0,0,0,"Lape","Lape",0,1,1,2
4326,"classify",4,1,1,0,0,1,1,1,"Tannet","Lape",1,2,8,5
4326,"classify",4,2,0,1,0,1,0,0,"Lape","Lape",0,2,5,3
4326,"classify",4,3,1,1,1,1,0,1,"Tannet","Tannet",0,1,6,8
4326,"classify",4,4,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4326,"classify",4,5,1,0,0,0,0,0,"Lape","Lape",0,1,1,5
4326,"classify",4,6,0,0,1,0,1,0,"Lape","Lape",0,2,3,2
4326,"classify",4,7,1,0,0,1,1,0,"Tannet","Lape",1,1,7,5
4326,"classify",4,8,0,1,0,0,0,1,"Lape","Lape",0,2,2,3
4431,"classify",4,1,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4431,"classify",4,2,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4431,"classify",4,3,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4431,"classify",4,4,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4431,"classify",4,5,1,1,1,1,0,0,"Lape","Tannet",1,2,5,8
4431,"classify",4,6,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4431,"classify",4,7,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4431,"classify",4,8,0,0,0,1,0,1,"Tannet","Lape",1,2,6,1
4470,"classify",4,1,0,0,1,0,0,0,"Lape","Lape",0,1,1,2
4470,"classify",4,2,1,0,0,0,1,1,"Tannet","Lape",1,3,4,5
4470,"classify",4,3,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4470,"classify",4,4,1,0,0,1,0,1,"Tannet","Lape",1,1,6,5
4470,"classify",4,5,1,1,0,1,0,0,"Lape","Tannet",1,1,5,7
4470,"classify",4,6,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4470,"classify",4,7,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4470,"classify",4,8,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4489,"classify",4,1,1,0,0,0,0,0,"Lape","Lape",0,1,1,5
4489,"classify",4,2,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4489,"classify",4,3,0,1,1,1,1,1,"Tannet","Tannet",0,1,8,4
4489,"classify",4,4,1,0,1,0,1,0,"Lape","Tannet",1,3,3,6
4489,"classify",4,5,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4489,"classify",4,6,0,0,0,1,0,1,"Tannet","Lape",1,2,6,1
4489,"classify",4,7,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4489,"classify",4,8,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4501,"classify",4,1,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4501,"classify",4,2,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4501,"classify",4,3,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4501,"classify",4,4,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4501,"classify",4,5,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4501,"classify",4,6,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4501,"classify",4,7,1,1,0,1,0,0,"Lape","Tannet",1,1,5,7
4501,"classify",4,8,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4536,"classify",4,1,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4536,"classify",4,2,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4536,"classify",4,3,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4536,"classify",4,4,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4536,"classify",4,5,1,0,0,1,1,1,"Tannet","Lape",1,2,8,5
4536,"classify",4,6,1,0,0,1,0,1,"Tannet","Lape",1,1,6,5
4536,"classify",4,7,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4536,"classify",4,8,0,0,0,1,0,0,"Lape","Lape",0,1,5,1
4240,"switch",2,1,1,0,0,1,1,0,"Lape","Tannet",1,1,7,5
4240,"switch",2,2,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4240,"switch",2,3,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4240,"switch",2,4,0,0,0,0,1,0,"Tannet","Lape",1,1,3,1
4240,"switch",2,5,1,0,0,0,0,0,"Lape","Tannet",1,1,1,5
4240,"switch",2,6,1,1,0,1,1,1,"Lape","Lape",0,1,8,7
4240,"switch",2,7,0,1,0,0,1,1,"Tannet","Tannet",0,1,4,3
4240,"switch",2,8,1,0,0,0,0,1,"Lape","Tannet",1,2,2,5
4245,"switch",2,1,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4245,"switch",2,2,1,1,0,0,1,0,"Tannet","Lape",1,1,3,7
4245,"switch",2,3,1,1,0,1,0,1,"Tannet","Lape",1,2,6,7
4245,"switch",2,4,1,1,0,0,1,1,"Tannet","Lape",1,2,4,7
4245,"switch",2,5,0,1,1,1,1,1,"Lape","Tannet",1,1,8,4
4245,"switch",2,6,0,1,1,1,1,0,"Lape","Tannet",1,2,7,4
4245,"switch",2,7,0,1,1,0,0,0,"Lape","Tannet",1,2,1,4
4245,"switch",2,8,1,1,0,1,0,0,"Tannet","Lape",1,1,5,7
4265,"switch",2,1,0,1,1,1,1,0,"Lape","Tannet",1,2,7,4
4265,"switch",2,2,1,1,0,1,0,0,"Tannet","Lape",1,1,5,7
4265,"switch",2,3,1,1,1,1,0,1,"Tannet","Lape",1,1,6,8
4265,"switch",2,4,1,0,0,0,0,1,"Lape","Tannet",1,2,2,5
4265,"switch",2,5,1,1,1,0,1,1,"Tannet","Lape",1,1,4,8
4265,"switch",2,6,0,1,0,1,1,1,"Lape","Tannet",1,2,8,3
4265,"switch",2,7,1,1,0,0,1,0,"Tannet","Lape",1,1,3,7
4265,"switch",2,8,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4271,"switch",2,1,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4271,"switch",2,2,0,0,0,0,1,0,"Tannet","Lape",1,1,3,1
4271,"switch",2,3,1,1,0,0,0,0,"Lape","Lape",0,2,1,7
4271,"switch",2,4,0,1,1,1,1,1,"Lape","Tannet",1,1,8,4
4271,"switch",2,5,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4271,"switch",2,6,1,0,0,1,1,0,"Lape","Tannet",1,1,7,5
4271,"switch",2,7,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4271,"switch",2,8,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4314,"switch",2,1,1,1,0,1,0,0,"Tannet","Lape",1,1,5,7
4314,"switch",2,2,1,1,0,0,1,0,"Tannet","Lape",1,1,3,7
4314,"switch",2,3,0,1,0,1,1,0,"Lape","Tannet",1,1,7,3
4314,"switch",2,4,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4314,"switch",2,5,1,1,1,0,1,1,"Tannet","Lape",1,1,4,8
4314,"switch",2,6,0,1,1,1,1,1,"Lape","Tannet",1,1,8,4
4314,"switch",2,7,1,1,1,1,0,1,"Tannet","Lape",1,1,6,8
4314,"switch",2,8,0,1,0,0,0,0,"Lape","Tannet",1,1,1,3
4418,"switch",2,1,0,1,0,0,0,1,"Lape","Tannet",1,2,2,3
4418,"switch",2,2,0,1,0,1,1,1,"Lape","Tannet",1,2,8,3
4418,"switch",2,3,0,1,0,0,0,0,"Lape","Tannet",1,1,1,3
4418,"switch",2,4,1,1,0,1,0,1,"Tannet","Lape",1,2,6,7
4418,"switch",2,5,1,1,0,0,1,0,"Tannet","Lape",1,1,3,7
4418,"switch",2,6,1,1,0,1,0,0,"Tannet","Lape",1,1,5,7
4418,"switch",2,7,0,1,0,1,1,0,"Lape","Tannet",1,1,7,3
4418,"switch",2,8,1,1,0,0,1,1,"Tannet","Lape",1,2,4,7
4426,"switch",2,1,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4426,"switch",2,2,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4426,"switch",2,3,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4426,"switch",2,4,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4426,"switch",2,5,1,1,1,0,1,0,"Tannet","Lape",1,2,3,8
4426,"switch",2,6,1,0,0,1,1,1,"Lape","Tannet",1,2,8,5
4426,"switch",2,7,0,1,0,1,1,0,"Lape","Tannet",1,1,7,3
4426,"switch",2,8,0,0,0,1,0,1,"Tannet","Lape",1,2,6,1
4443,"switch",2,1,1,0,1,1,0,0,"Tannet","Tannet",0,1,5,6
4443,"switch",2,2,0,1,0,0,0,0,"Lape","Tannet",1,1,1,3
4443,"switch",2,3,0,1,0,0,0,1,"Lape","Tannet",1,2,2,3
4443,"switch",2,4,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4443,"switch",2,5,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4443,"switch",2,6,0,1,0,1,1,0,"Lape","Tannet",1,1,7,3
4443,"switch",2,7,1,1,0,1,1,1,"Lape","Lape",0,1,8,7
4443,"switch",2,8,0,0,1,0,1,0,"Tannet","Lape",1,2,3,2
4499,"switch",2,1,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4499,"switch",2,2,0,1,0,1,1,0,"Lape","Tannet",1,1,7,3
4499,"switch",2,3,0,1,0,1,1,1,"Lape","Tannet",1,2,8,3
4499,"switch",2,4,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4499,"switch",2,5,0,1,0,0,0,0,"Lape","Tannet",1,1,1,3
4499,"switch",2,6,0,0,1,0,1,0,"Tannet","Lape",1,2,3,2
4499,"switch",2,7,0,1,0,0,0,1,"Lape","Tannet",1,2,2,3
4499,"switch",2,8,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4229,"switch",3,1,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4229,"switch",3,2,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4229,"switch",3,3,1,1,1,1,0,0,"Tannet","Tannet",0,2,5,8
4229,"switch",3,4,1,0,1,0,1,1,"Tannet","Lape",1,2,4,6
4229,"switch",3,5,0,1,1,1,0,1,"Lape","Tannet",1,2,6,4
4229,"switch",3,6,0,1,1,1,1,0,"Tannet","Tannet",0,2,7,4
4229,"switch",3,7,1,0,1,0,0,0,"Lape","Lape",0,2,1,6
4229,"switch",3,8,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4237,"switch",3,1,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4237,"switch",3,2,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4237,"switch",3,3,0,0,1,1,1,0,"Tannet","Lape",1,3,7,2
4237,"switch",3,4,1,1,0,1,0,1,"Lape","Tannet",1,2,6,7
4237,"switch",3,5,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4237,"switch",3,6,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4237,"switch",3,7,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4237,"switch",3,8,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4251,"switch",3,1,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4251,"switch",3,2,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4251,"switch",3,3,1,1,0,1,0,1,"Lape","Tannet",1,2,6,7
4251,"switch",3,4,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4251,"switch",3,5,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4251,"switch",3,6,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4251,"switch",3,7,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4251,"switch",3,8,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4356,"switch",3,1,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4356,"switch",3,2,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4356,"switch",3,3,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4356,"switch",3,4,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4356,"switch",3,5,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4356,"switch",3,6,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4356,"switch",3,7,0,0,1,1,1,0,"Tannet","Lape",1,3,7,2
4356,"switch",3,8,1,1,0,1,0,1,"Lape","Tannet",1,2,6,7
4381,"switch",3,1,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4381,"switch",3,2,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4381,"switch",3,3,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4381,"switch",3,4,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4381,"switch",3,5,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4381,"switch",3,6,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4381,"switch",3,7,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4381,"switch",3,8,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4437,"switch",3,1,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4437,"switch",3,2,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4437,"switch",3,3,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4437,"switch",3,4,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4437,"switch",3,5,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4437,"switch",3,6,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4437,"switch",3,7,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4437,"switch",3,8,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4456,"switch",3,1,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4456,"switch",3,2,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4456,"switch",3,3,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4456,"switch",3,4,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4456,"switch",3,5,0,0,1,1,1,0,"Tannet","Lape",1,3,7,2
4456,"switch",3,6,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4456,"switch",3,7,1,1,0,1,0,1,"Lape","Tannet",1,2,6,7
4456,"switch",3,8,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4479,"switch",3,1,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4479,"switch",3,2,0,1,0,1,0,1,"Lape","Lape",0,3,6,3
4479,"switch",3,3,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4479,"switch",3,4,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4479,"switch",3,5,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4479,"switch",3,6,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4479,"switch",3,7,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4479,"switch",3,8,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4287,"switch",4,1,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4287,"switch",4,2,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4287,"switch",4,3,0,1,0,1,0,1,"Tannet","Lape",1,3,6,3
4287,"switch",4,4,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4287,"switch",4,5,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4287,"switch",4,6,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4287,"switch",4,7,1,0,1,0,1,0,"Lape","Tannet",1,3,3,6
4287,"switch",4,8,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4331,"switch",4,1,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4331,"switch",4,2,1,0,1,0,1,0,"Lape","Tannet",1,3,3,6
4331,"switch",4,3,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4331,"switch",4,4,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4331,"switch",4,5,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4331,"switch",4,6,0,1,0,1,0,1,"Tannet","Lape",1,3,6,3
4331,"switch",4,7,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4331,"switch",4,8,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4372,"switch",4,1,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4372,"switch",4,2,0,1,0,1,0,1,"Tannet","Lape",1,3,6,3
4372,"switch",4,3,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4372,"switch",4,4,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4372,"switch",4,5,1,0,1,0,1,0,"Lape","Tannet",1,3,3,6
4372,"switch",4,6,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4372,"switch",4,7,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4372,"switch",4,8,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4405,"switch",4,1,1,0,0,0,1,1,"Tannet","Lape",1,3,4,5
4405,"switch",4,2,1,0,1,1,1,0,"Tannet","Tannet",0,2,7,6
4405,"switch",4,3,0,1,0,0,0,0,"Lape","Lape",0,1,1,3
4405,"switch",4,4,0,1,1,1,0,0,"Lape","Tannet",1,3,5,4
4405,"switch",4,5,0,1,1,0,1,0,"Lape","Tannet",1,1,3,4
4405,"switch",4,6,1,0,0,1,0,1,"Tannet","Lape",1,1,6,5
4405,"switch",4,7,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4405,"switch",4,8,1,0,0,1,1,1,"Tannet","Lape",1,2,8,5
4462,"switch",4,1,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4462,"switch",4,2,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4462,"switch",4,3,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4462,"switch",4,4,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4462,"switch",4,5,0,0,0,1,0,1,"Tannet","Lape",1,2,6,1
4462,"switch",4,6,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4462,"switch",4,7,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4462,"switch",4,8,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4520,"switch",4,1,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4520,"switch",4,2,1,0,1,0,1,0,"Lape","Tannet",1,3,3,6
4520,"switch",4,3,1,1,1,1,0,0,"Lape","Tannet",1,2,5,8
4520,"switch",4,4,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4520,"switch",4,5,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4520,"switch",4,6,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4520,"switch",4,7,0,1,0,1,0,1,"Tannet","Lape",1,3,6,3
4520,"switch",4,8,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4531,"switch",4,1,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4531,"switch",4,2,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4531,"switch",4,3,1,0,0,1,1,1,"Tannet","Lape",1,2,8,5
4531,"switch",4,4,0,1,1,0,0,0,"Lape","Tannet",1,2,1,4
4531,"switch",4,5,1,0,0,1,0,1,"Tannet","Lape",1,1,6,5
4531,"switch",4,6,1,0,0,1,1,0,"Tannet","Lape",1,1,7,5
4531,"switch",4,7,0,1,1,0,1,0,"Lape","Tannet",1,1,3,4
4531,"switch",4,8,1,1,1,1,0,0,"Lape","Tannet",1,2,5,8
4223,"classify",3,1,1,1,0,1,0,0,"Tannet","Tannet",0,1,5,7
4223,"classify",3,2,0,0,1,1,0,1,"Lape","Lape",0,1,6,2
4223,"classify",3,3,1,0,0,0,0,0,"Lape","Tannet",1,1,1,5
4223,"classify",3,4,1,1,0,1,1,1,"Tannet","Tannet",0,1,8,7
4223,"classify",3,5,1,0,0,1,1,0,"Tannet","Tannet",0,1,7,5
4223,"classify",3,6,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
