"pid","training","shj","trial","finish1","finish2","finish3","start1","start2","start3","startcat","finishcat","accuracy","switch_count","start","finish"
4223,"classify",3,7,1,0,1,0,0,1,"Lape","Lape",0,1,2,6
4223,"classify",3,8,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4232,"classify",3,1,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4232,"classify",3,2,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4232,"classify",3,3,1,0,1,1,1,1,"Tannet","Lape",1,1,8,6
4232,"classify",3,4,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4232,"classify",3,5,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4232,"classify",3,6,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4232,"classify",3,7,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4232,"classify",3,8,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4238,"classify",3,1,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4238,"classify",3,2,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4238,"classify",3,3,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4238,"classify",3,4,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4238,"classify",3,5,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4238,"classify",3,6,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4238,"classify",3,7,1,0,1,1,1,0,"Tannet","Lape",1,2,7,6
4238,"classify",3,8,1,0,1,1,0,0,"Tannet","Lape",1,1,5,6
4241,"classify",3,1,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4241,"classify",3,2,1,0,0,1,0,1,"Lape","Tannet",1,1,6,5
4241,"classify",3,3,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4241,"classify",3,4,0,0,0,0,1,0,"Lape","Lape",0,1,3,1
4241,"classify",3,5,0,1,0,0,0,0,"Lape","Lape",0,1,1,3
4241,"classify",3,6,1,0,1,1,0,0,"Tannet","Lape",1,1,5,6
4241,"classify",3,7,0,0,0,0,0,1,"Lape","Lape",0,1,2,1
4241,"classify",3,8,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4252,"classify",3,1,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4252,"classify",3,2,0,1,1,1,0,0,"Tannet","Tannet",0,3,5,4
4252,"classify",3,3,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4252,"classify",3,4,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4252,"classify",3,5,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4252,"classify",3,6,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4252,"classify",3,7,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4252,"classify",3,8,1,0,0,0,0,1,"Lape","Tannet",1,2,2,5
4269,"classify",3,1,1,0,1,0,0,0,"Lape","Lape",0,2,1,6
4269,"classify",3,2,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4269,"classify",3,3,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4269,"classify",3,4,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4269,"classify",3,5,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4269,"classify",3,6,1,1,0,1,0,1,"Lape","Tannet",1,2,6,7
4269,"classify",3,7,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4269,"classify",3,8,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4282,"classify",3,1,1,0,1,1,0,0,"Tannet","Lape",1,1,5,6
4282,"classify",3,2,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4282,"classify",3,3,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4282,"classify",3,4,0,0,1,1,1,0,"Tannet","Lape",1,3,7,2
4282,"classify",3,5,1,1,0,1,0,1,"Lape","Tannet",1,2,6,7
4282,"classify",3,6,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4282,"classify",3,7,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4282,"classify",3,8,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4347,"classify",3,1,0,0,0,1,0,1,"Lape","Lape",0,2,6,1
4347,"classify",3,2,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4347,"classify",3,3,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4347,"classify",3,4,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4347,"classify",3,5,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4347,"classify",3,6,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4347,"classify",3,7,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4347,"classify",3,8,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4387,"classify",3,1,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4387,"classify",3,2,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4387,"classify",3,3,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4387,"classify",3,4,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4387,"classify",3,5,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4387,"classify",3,6,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4387,"classify",3,7,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4387,"classify",3,8,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4438,"classify",3,1,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4438,"classify",3,2,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4438,"classify",3,3,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4438,"classify",3,4,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4438,"classify",3,5,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4438,"classify",3,6,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4438,"classify",3,7,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4438,"classify",3,8,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4496,"classify",3,1,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4496,"classify",3,2,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4496,"classify",3,3,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4496,"classify",3,4,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4496,"classify",3,5,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4496,"classify",3,6,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4496,"classify",3,7,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4496,"classify",3,8,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4249,"classify",4,1,1,1,0,1,0,1,"Tannet","Tannet",0,2,6,7
4249,"classify",4,2,0,1,1,1,1,0,"Tannet","Tannet",0,2,7,4
4249,"classify",4,3,1,0,0,0,1,0,"Lape","Lape",0,2,3,5
4249,"classify",4,4,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4249,"classify",4,5,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4249,"classify",4,6,1,0,0,1,1,1,"Tannet","Lape",1,2,8,5
4249,"classify",4,7,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4249,"classify",4,8,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4263,"classify",4,1,1,1,1,1,0,0,"Lape","Tannet",1,2,5,8
4263,"classify",4,2,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4263,"classify",4,3,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4263,"classify",4,4,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4263,"classify",4,5,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4263,"classify",4,6,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4263,"classify",4,7,1,0,0,0,0,1,"Lape","Lape",0,2,2,5
4263,"classify",4,8,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4357,"classify",4,1,1,1,0,1,0,0,"Lape","Tannet",1,1,5,7
4357,"classify",4,2,1,0,0,0,1,0,"Lape","Lape",0,2,3,5
4357,"classify",4,3,0,0,0,1,0,1,"Tannet","Lape",1,2,6,1
4357,"classify",4,4,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4357,"classify",4,5,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4357,"classify",4,6,1,0,1,0,1,1,"Tannet","Tannet",0,2,4,6
4357,"classify",4,7,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4357,"classify",4,8,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4367,"classify",4,1,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4367,"classify",4,2,0,1,1,1,1,1,"Tannet","Tannet",0,1,8,4
4367,"classify",4,3,1,0,0,0,0,0,"Lape","Lape",0,1,1,5
4367,"classify",4,4,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4367,"classify",4,5,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4367,"classify",4,6,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4367,"classify",4,7,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4367,"classify",4,8,0,0,1,1,0,0,"Lape","Lape",0,2,5,2
4382,"classify",4,1,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4382,"classify",4,2,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4382,"classify",4,3,1,0,0,0,0,0,"Lape","Lape",0,1,1,5
4382,"classify",4,4,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4382,"classify",4,5,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4382,"classify",4,6,1,0,0,0,1,0,"Lape","Lape",0,2,3,5
4382,"classify",4,7,0,1,1,1,0,1,"Tannet","Tannet",0,2,6,4
4382,"classify",4,8,1,1,1,1,1,0,"Tannet","Tannet",0,1,7,8
4406,"classify",4,1,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4406,"classify",4,2,0,1,1,1,0,1,"Tannet","Tannet",0,2,6,4
4406,"classify",4,3,0,1,1,1,1,0,"Tannet","Tannet",0,2,7,4
4406,"classify",4,4,1,1,0,0,1,1,"Tannet","Tannet",0,2,4,7
4406,"classify",4,5,0,0,1,0,1,0,"Lape","Lape",0,2,3,2
4406,"classify",4,6,0,1,0,1,0,0,"Lape","Lape",0,2,5,3
4406,"classify",4,7,1,0,0,0,0,1,"Lape","Lape",0,2,2,5
4406,"classify",4,8,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4411,"classify",4,1,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4411,"classify",4,2,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4411,"classify",4,3,1,0,0,0,0,0,"Lape","Lape",0,1,1,5
4411,"classify",4,4,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4411,"classify",4,5,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4411,"classify",4,6,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4411,"classify",4,7,0,0,0,0,1,0,"Lape","Lape",0,1,3,1
4411,"classify",4,8,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4295,"switch",2,1,1,0,0,1,1,0,"Lape","Tannet",1,1,7,5
4295,"switch",2,2,0,0,0,0,1,0,"Tannet","Lape",1,1,3,1
4295,"switch",2,3,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4295,"switch",2,4,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4295,"switch",2,5,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4295,"switch",2,6,1,0,0,0,0,0,"Lape","Tannet",1,1,1,5
4295,"switch",2,7,1,0,0,1,1,1,"Lape","Tannet",1,2,8,5
4295,"switch",2,8,1,0,0,0,0,1,"Lape","Tannet",1,2,2,5
4373,"switch",2,1,1,1,1,1,0,0,"Tannet","Lape",1,2,5,8
4373,"switch",2,2,1,1,0,1,0,1,"Tannet","Lape",1,2,6,7
4373,"switch",2,3,0,1,1,0,1,0,"Tannet","Tannet",0,1,3,4
4373,"switch",2,4,1,0,0,0,0,1,"Lape","Tannet",1,2,2,5
4373,"switch",2,5,0,0,0,1,1,0,"Lape","Lape",0,2,7,1
4373,"switch",2,6,0,0,1,0,0,0,"Lape","Lape",0,1,1,2
4373,"switch",2,7,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4373,"switch",2,8,0,0,1,1,1,1,"Lape","Lape",0,2,8,2
4457,"switch",2,1,1,1,1,0,1,1,"Tannet","Lape",1,1,4,8
4457,"switch",2,2,1,1,1,1,0,1,"Tannet","Lape",1,1,6,8
4457,"switch",2,3,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4457,"switch",2,4,1,1,0,1,0,0,"Tannet","Lape",1,1,5,7
4457,"switch",2,5,1,0,0,0,0,0,"Lape","Tannet",1,1,1,5
4457,"switch",2,6,1,0,0,1,1,0,"Lape","Tannet",1,1,7,5
4457,"switch",2,7,1,0,1,1,1,1,"Lape","Tannet",1,1,8,6
4457,"switch",2,8,1,1,0,0,1,0,"Tannet","Lape",1,1,3,7
4235,"switch",3,1,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4235,"switch",3,2,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4235,"switch",3,3,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4235,"switch",3,4,0,0,1,1,1,0,"Tannet","Lape",1,3,7,2
4235,"switch",3,5,0,1,1,1,0,0,"Tannet","Tannet",0,3,5,4
4235,"switch",3,6,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4235,"switch",3,7,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4235,"switch",3,8,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4246,"switch",3,1,0,1,0,0,0,1,"Lape","Lape",0,2,2,3
4246,"switch",3,2,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4246,"switch",3,3,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4246,"switch",3,4,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4246,"switch",3,5,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4246,"switch",3,6,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4246,"switch",3,7,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4246,"switch",3,8,0,1,1,0,0,0,"Lape","Tannet",1,2,1,4
4258,"switch",3,1,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4258,"switch",3,2,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4258,"switch",3,3,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4258,"switch",3,4,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4258,"switch",3,5,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4258,"switch",3,6,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4258,"switch",3,7,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4258,"switch",3,8,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4266,"switch",3,1,1,0,1,1,0,0,"Tannet","Lape",1,1,5,6
4266,"switch",3,2,0,1,1,1,0,1,"Lape","Tannet",1,2,6,4
4266,"switch",3,3,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4266,"switch",3,4,1,0,0,1,1,0,"Tannet","Tannet",0,1,7,5
4266,"switch",3,5,0,1,1,0,0,0,"Lape","Tannet",1,2,1,4
4266,"switch",3,6,1,0,0,1,1,1,"Tannet","Tannet",0,2,8,5
4266,"switch",3,7,1,0,0,0,1,1,"Tannet","Tannet",0,3,4,5
4266,"switch",3,8,0,1,1,0,1,0,"Lape","Tannet",1,1,3,4
4310,"switch",3,1,1,0,0,1,0,1,"Lape","Tannet",1,1,6,5
4310,"switch",3,2,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4310,"switch",3,3,0,1,0,1,0,0,"Tannet","Lape",1,2,5,3
4310,"switch",3,4,1,0,0,0,0,0,"Lape","Tannet",1,1,1,5
4310,"switch",3,5,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4310,"switch",3,6,1,0,0,0,0,1,"Lape","Tannet",1,2,2,5
4310,"switch",3,7,1,0,0,0,1,0,"Lape","Tannet",1,2,3,5
4310,"switch",3,8,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4321,"switch",3,1,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4321,"switch",3,2,1,1,1,1,0,1,"Lape","Tannet",1,1,6,8
4321,"switch",3,3,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4321,"switch",3,4,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4321,"switch",3,5,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4321,"switch",3,6,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4321,"switch",3,7,0,0,0,1,1,1,"Tannet","Lape",1,3,8,1
4321,"switch",3,8,0,0,0,1,0,0,"Tannet","Lape",1,1,5,1
4332,"switch",3,1,0,0,1,1,0,0,"Tannet","Lape",1,2,5,2
4332,"switch",3,2,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4332,"switch",3,3,0,0,1,1,1,0,"Tannet","Lape",1,3,7,2
4332,"switch",3,4,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4332,"switch",3,5,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4332,"switch",3,6,1,1,0,1,0,1,"Lape","Tannet",1,2,6,7
4332,"switch",3,7,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4332,"switch",3,8,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4432,"switch",3,1,1,0,0,0,0,0,"Lape","Tannet",1,1,1,5
4432,"switch",3,2,1,0,0,1,0,1,"Lape","Tannet",1,1,6,5
4432,"switch",3,3,1,0,0,0,1,0,"Lape","Tannet",1,2,3,5
4432,"switch",3,4,0,1,0,1,0,0,"Tannet","Lape",1,2,5,3
4432,"switch",3,5,1,0,0,0,0,1,"Lape","Tannet",1,2,2,5
4432,"switch",3,6,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4432,"switch",3,7,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4432,"switch",3,8,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4255,"switch",4,1,1,0,0,1,1,1,"Tannet","Lape",1,2,8,5
4255,"switch",4,2,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4255,"switch",4,3,0,1,1,1,0,0,"Lape","Tannet",1,3,5,4
4255,"switch",4,4,1,0,0,0,1,1,"Tannet","Lape",1,3,4,5
4255,"switch",4,5,1,0,0,1,1,0,"Tannet","Lape",1,1,7,5
4255,"switch",4,6,1,0,0,1,0,1,"Tannet","Lape",1,1,6,5
4255,"switch",4,7,0,1,1,0,1,0,"Lape","Tannet",1,1,3,4
4255,"switch",4,8,0,1,0,0,0,0,"Lape","Lape",0,1,1,3
4315,"switch",4,1,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4315,"switch",4,2,1,0,1,0,0,0,"Lape","Tannet",1,2,1,6
4315,"switch",4,3,0,1,0,1,0,1,"Tannet","Lape",1,3,6,3
4315,"switch",4,4,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4315,"switch",4,5,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4315,"switch",4,6,1,0,1,0,0,1,"Lape","Tannet",1,1,2,6
4315,"switch",4,7,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4315,"switch",4,8,0,1,0,1,1,0,"Tannet","Lape",1,1,7,3
4341,"switch",4,1,1,0,1,1,0,0,"Lape","Tannet",1,1,5,6
4341,"switch",4,2,1,1,1,0,0,1,"Lape","Tannet",1,2,2,8
4341,"switch",4,3,1,1,1,0,1,0,"Lape","Tannet",1,2,3,8
4341,"switch",4,4,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4341,"switch",4,5,0,0,0,1,0,1,"Tannet","Lape",1,2,6,1
4341,"switch",4,6,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
4341,"switch",4,7,0,1,0,0,1,1,"Tannet","Lape",1,1,4,3
4341,"switch",4,8,0,1,0,1,1,1,"Tannet","Lape",1,2,8,3
4451,"switch",4,1,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4451,"switch",4,2,0,1,1,0,0,1,"Lape","Tannet",1,1,2,4
4451,"switch",4,3,0,1,1,0,0,0,"Lape","Tannet",1,2,1,4
4451,"switch",4,4,1,0,0,1,1,1,"Tannet","Lape",1,2,8,5
4451,"switch",4,5,1,0,0,1,1,0,"Tannet","Lape",1,1,7,5
4451,"switch",4,6,1,1,1,1,0,0,"Lape","Tannet",1,2,5,8
4451,"switch",4,7,0,1,1,0,1,0,"Lape","Tannet",1,1,3,4
4451,"switch",4,8,1,0,0,1,0,1,"Tannet","Lape",1,1,6,5
4480,"switch",4,1,0,0,0,0,0,1,"Lape","Lape",0,1,2,1
4480,"switch",4,2,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4480,"switch",4,3,0,0,1,0,1,1,"Tannet","Lape",1,1,4,2
4480,"switch",4,4,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4480,"switch",4,5,1,1,1,0,0,0,"Lape","Tannet",1,3,1,8
4480,"switch",4,6,1,1,0,1,0,0,"Lape","Tannet",1,1,5,7
4480,"switch",4,7,0,0,1,1,1,0,"Tannet","Lape",1,3,7,2
4480,"switch",4,8,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4490,"switch",4,1,1,1,0,0,1,0,"Lape","Tannet",1,1,3,7
4490,"switch",4,2,0,0,1,1,0,1,"Tannet","Lape",1,1,6,2
4490,"switch",4,3,0,0,1,1,1,1,"Tannet","Lape",1,2,8,2
4490,"switch",4,4,1,1,0,1,0,0,"Lape","Tannet",1,1,5,7
4490,"switch",4,5,1,1,0,0,0,0,"Lape","Tannet",1,2,1,7
4490,"switch",4,6,0,0,0,0,1,1,"Tannet","Lape",1,2,4,1
4490,"switch",4,7,1,1,0,0,0,1,"Lape","Tannet",1,3,2,7
4490,"switch",4,8,0,0,0,1,1,0,"Tannet","Lape",1,2,7,1
